NCBI_taxon_ID,name,rank,normalized_reads
188786,              Thermaceae,F,7.472507814581507
68933,            Thermales,O,7.472507814581507
279,              Xanthobacter,G,7.3459680209299485
1982626,                  Faecalibacillus intestinalis,S,7.3459680209299485
2678885,                Faecalibacillus,G,7.3459680209299485
85016,              Cellulomonadaceae,F,7.332648042650837
1707,                Cellulomonas,G,7.332648042650837
40324,                  Stenotrophomonas maltophilia,S,7.259388162115724
191410,            Chlorobia,C,7.232748205557501
191411,              Chlorobiales,O,7.232748205557501
191412,                Chlorobiaceae,F,7.232748205557501
1090,          Chlorobi,P,7.232748205557501
2148,                  Acholeplasma laidlawii,S,7.21942822727839
39485,                  Lachnospira eligens,S,7.212768238138834
2317,                  Methanosphaera stadtmanae,S,7.212768238138834
28050,                Lachnospira,G,7.212768238138834
2636138,                    unclassified Arachidicoccus,G1,7.146168346743277
915,                Nitrosomonas europaea,S,7.0662484770686085
228410,                  Nitrosomonas europaea ATCC 19718,S1,7.0662484770686085
335929,            Erythrobacteraceae,F,7.019628553091719
1551504,                  Candidatus Babela,G,6.979668618254384
1579979,                Wenzhouxiangella marina,S,6.979668618254384
2497643,            Candidatus Babeliae,C,6.979668618254384
673862,                    Candidatus Babela massiliensis,S,6.979668618254384
2497644,              Candidatus Babeliales,O,6.979668618254384
2497645,                Candidatus Babeliaceae,F,6.979668618254384
95901,          Candidatus Dependentiae,D3,6.979668618254384
1890424,            Synechococcales,O,6.879768781161049
2028344,                Ereboglobus,G,6.866448802881937
1796921,                  Ereboglobus luteus,S,6.866448802881937
115782,                Trichlorobacter,G,6.813168889765492
313985,                  Trichlorobacter lovleyi,S,6.813168889765492
398767,                    Trichlorobacter lovleyi SZ,S1,6.813168889765492
2024979,          Bacteriovoracales,O,6.7931889223468245
135617,            Thiotrichaceae,F,6.786528933207268
1030,              Thiothrix,G,6.786528933207268
1839,                Nocardioides,G,6.673309117834822
2764186,                Sphingomonas sabuli,S,6.633349182997486
118968,            Coxiellaceae,F,6.606709226439265
1937959,            Saprospiria,C,6.533449345904152
1936988,              Saprospirales,O,6.533449345904152
90627,            Gallionellaceae,F,6.5068093893459285
171558,            Bacteroidetes incertae sedis,P1,6.480169432787706
2923290,                Candidatus Sulfidibacterium,G,6.480169432787706
2875962,                  Candidatus Sulfidibacterium hydrothermale,S,6.480169432787706
2923288,              Candidatus Sulfidibacteriales,O,6.480169432787706
2562284,                  Pseudolabrys sp. FHR47,S,6.340309660857036
2638514,                unclassified Pseudolabrys,G1,6.340309660857036
2591381,                Dysosmobacter,G,6.300349726019702
2250122,            Candidatus Bipolaricaulis,G,6.287029747740591
2026885,              Candidatus Bipolaricaulis anaerobius,S,6.287029747740591
67810,          Candidatus Bipolaricaulota,P,6.287029747740591
83551,                Parachlamydia,G,6.273709769461479
83552,                  Parachlamydia acanthamoebae,S,6.273709769461479
765952,                    Parachlamydia acanthamoebae UV-7,S1,6.273709769461479
2569097,                Anaerobutyricum,G,6.19378989978681
39488,                  Anaerobutyricum hallii,S,6.19378989978681
345370,                  Solidesulfovibrio carbinoliphilus,S,6.093890062693475
694327,                    Desulfovibrio carbinoliphilus subsp. oakridgensis,S1,6.093890062693475
1131707,                Sphaerochaeta pleomorpha,S,6.020630182158362
158190,                  Sphaerochaeta pleomorpha str. Grapes,S1,6.020630182158362
2831111,            Kaistiaceae,F,5.974010258181472
166953,              Kaistia,G,5.974010258181472
2649303,                unclassified Kaistia,G1,5.974010258181472
2795690,                  Kaistia sp. 32K,S,5.974010258181472
2820280,            Sphingosinicellaceae,F,5.874110421088137
335405,              Sphingosinicella,G,5.867450431948581
335406,                Sphingosinicella microcystinivorans,S,5.847470464529914
2648843,                  unclassified Planctomyces,G1,5.82083050797169
118,                Planctomyces,G,5.82083050797169
290174,                  Aquimarina,G,5.82083050797169
2627091,                    unclassified Aquimarina,G1,5.82083050797169
1579506,                Roseimaritima,G,5.767550594855245
766,          Rickettsiales,O,5.767550594855245
675,                Vibrio cincinnatiensis,S,5.714270681738799
1300342,                  Dokdonella koreensis DS-123,S1,5.707610692599244
323413,              Dokdonella,G,5.707610692599244
323415,                Dokdonella koreensis,S,5.707610692599244
453161,              Candidatus Nitrotoga,G,5.601050866366352
2789776,                  Actinomarinicola tropica,S,5.5677509206685745
2789775,                Actinomarinicola,G,5.5677509206685745
1643949,            Petrotogaceae,F,5.5610909315290185
1643947,          Petrotogales,O,5.5610909315290185
179636,                Alicycliphilus denitrificans,S,5.547770953249906
201096,              Alicycliphilus,G,5.547770953249906
2062,              Streptomycetaceae,F,5.487831050993905
85011,            Streptomycetales,O,5.487831050993905
80865,              Delftia,G,5.48117106185435
775,            Rickettsiaceae,F,5.474511072714794
1502,                  Clostridium perfringens,S,5.461191094435683
2731220,                    Methanobacterium sp. MethCAN,S,5.441211127017015
2627676,                  unclassified Methanobacterium,G1,5.441211127017015
398041,                  Flavisolibacter,G,5.427891148737904
2922426,                Phototrophicus,G,5.407911181319236
2922432,              Phototrophicaceae,F,5.407911181319236
2364196,          Candidatus Thermofonsia,C,5.407911181319236
2710758,                  Phototrophicus methaneseepsis,S,5.407911181319236
2364208,            Phototrophicales,O,5.407911181319236
1696,                Brevibacterium,G,5.394591203040125
907,                  Megasphaera elsdenii,S,5.394591203040125
85019,              Brevibacteriaceae,F,5.394591203040125
2545455,                      Arachidicoccus sp. B3-10,S,5.347971279063235
2892396,                Vescimonas,G,5.334651300784124
1817,                Nocardia,G,5.228091474551232
2691417,                Lacipirellula,G,5.174811561434787
1492898,                    Flavisolibacter tropicus,S,5.128191637457896
1736675,                  Devosia sp. A16,S,5.114871659178785
12916,              Acidovorax,G,5.094891691760118
274493,                  Chlorobium/Pelodictyon group,F1,5.054931756922784
2770089,            Thermosediminibacterales,O,5.041611778643673
2770092,              Tepidanaerobacteraceae,F,5.041611778643673
354349,              Pseudochrobactrum,G,5.034951789504117
254245,              Aquicella,G,4.961691908969004
2529408,                Schaalia,G,4.955031919829448
2830675,                    Dysosmobacter sp. Marseille-Q4140,S,4.935051952410781
2644575,                  unclassified Dysosmobacter,G1,4.935051952410781
2008793,            Sterolibacteriaceae,F,4.881772039294336
1004301,                  Flavihumibacter,G,4.8751120501547796
2621068,                    unclassified Flavihumibacter,G1,4.8751120501547796
1091,                    Chlorobium,G,4.855132082736112
1505663,                Erysipelatoclostridium,G,4.808512158759222
2897181,                      Flavobacterium sp. KSM-R2A30,S,4.801852169619668
35829,                Acetivibrio,G,4.781872202201
366522,                  Sulfurospirillum cavolei,S,4.748572256503222
499229,                  Tepidanaerobacter acetatoxydans,S,4.715272310805442
499228,                Tepidanaerobacter,G,4.715272310805442
1209989,                    Tepidanaerobacter acetatoxydans Re1,S1,4.715272310805442
717610,                Vibrio harveyi group,G1,4.695292343386775
1652132,            Halobacteriovoraceae,F,4.675312375968109
1652133,              Halobacteriovorax,G,4.675312375968109
83614,              Luteimonas,G,4.661992397688997
213119,              Desulfobacteraceae,F,4.608712484572552
31,                Myxococcaceae,F,4.59539250629344
2767887,                Ligilactobacillus,G,4.575412538874773
46503,                    Parabacteroides merdae,S,4.575412538874772
551759,              Aromatoleum,G,4.562092560595661
1934945,          Immundisolibacterales,O,4.535452604037439
1934947,              Immundisolibacter,G,4.535452604037439
1810504,                Immundisolibacter cernigliae,S,4.535452604037439
1934946,            Immundisolibacteraceae,F,4.535452604037439
2895353,              Massilia group,F1,4.528792614897883
50719,                    Vibrio diabolicus,S,4.515472636618771
85010,            Pseudonocardiales,O,4.515472636618771
2070,              Pseudonocardiaceae,F,4.515472636618771
2315253,                  Vibrio diabolicus subgroup,G2,4.515472636618771
2620219,                unclassified Aquaspirillum,G1,4.488832680060549
1806508,                  Candidatus Promineofilum breve,S,4.488832680060549
1382929,            Ardenticatenales,O,4.488832680060549
187,              Aquaspirillum,G,4.488832680060549
1382930,              Ardenticatenaceae,F,4.488832680060549
1382928,          Ardenticatenia,C,4.488832680060549
1988031,                Candidatus Promineofilum,G,4.488832680060549
1938604,                  Aquaspirillum sp. LM1,S,4.488832680060549
841,                Roseburia,G,4.422232788664991
2507160,                    Aminipila luticellarii,S,4.302352984152988
39948,                Dialister,G,4.302352984152988
76116,                Aromatoleum petrolei,S,4.262393049315655
66969,                Legionella waltersii,S,4.202453147059654
1297793,                    [Clostridium] sphenoides JCM 1415,S1,4.1824731796409855
2632301,                    unclassified Olivibacter,G1,4.1824731796409855
376469,                  Olivibacter,G,4.1824731796409855
29370,                  Lacrimispora sphenoides,S,4.1824731796409855
239934,                Akkermansia,G,4.162493212222318
1647988,              Akkermansiaceae,F,4.162493212222318
119066,          Betaproteobacteria incertae sedis,C1,4.162493212222318
820,                    Bacteroides uniformis,S,4.155833223082763
2758572,                    Schaalia sp. JY-X169,S,4.149173233943207
2706000,              Casimicrobium,G,4.149173233943207
2705999,            Casimicrobiaceae,F,4.149173233943207
2691889,                  unclassified Schaalia,G1,4.149173233943207
2591109,                Casimicrobium huifangae,S,4.149173233943207
239935,                  Akkermansia muciniphila,S,4.135853255664096
48736,              Ralstonia,G,4.12919326652454
497,              Psychrobacter,G,4.095893320826761
497726,                Nitrososphaera,G,4.0559333859894275
88431,                  Dorea longicatena,S,4.03595341857076
189330,                Dorea,G,4.03595341857076
1853231,                Odoribacteraceae,F,4.022633440291649
2767881,                Fructilactobacillus,G,4.002653472872981
1501348,                Amoebophilaceae,F,3.9893334945938705
452471,                      Candidatus Amoebophilus asiaticus 5a2,S1,3.9626935380356474
281119,                  Candidatus Amoebophilus,G,3.9626935380356474
281120,                    Candidatus Amoebophilus asiaticus,S,3.9626935380356474
578833,                  Pseudomonas stutzeri subgroup,G2,3.8827736683609793
29465,                Veillonella,G,3.8761136792214237
2821832,            Stappiaceae,F,3.842813733523645
1636152,                    Planctomyces sp. SH-PL62,S,3.816173776965422
706587,                    Desulfomonile tiedjei DSM 6799,S1,3.7961938095467547
2357,                Desulfomonile,G,3.7961938095467547
33042,                Coprococcus,G,3.7961938095467547
2358,                  Desulfomonile tiedjei,S,3.7961938095467547
698776,                Cellulosilyticum,G,3.7828738312676435
202746,                Sulfurimonas,G,3.776213842128088
2886822,              Desulfocapsaceae,F,3.7762138421280875
53318,                Desulfocapsa,G,3.749573885569865
1167006,                    Desulfocapsa sulfexigens DSM 10523,S1,3.749573885569865
65555,                  Desulfocapsa sulfexigens,S,3.749573885569865
1004303,                  Ferruginibacter,G,3.7429138964303093
171,              Leptospira,G,3.6962939724534194
85012,            Streptosporangiales,O,3.6962939724534194
416,              Methylomonas,G,3.6896339833138634
33059,                Acidithiobacillus caldus,S,3.6296940810578624
2220073,                  Bdellovibrio sp. NC01,S,3.629694081057862
2162846,              Candidatus Nanopelagicaceae,F,3.5963941353600832
2039638,            Candidatus Nanopelagicales,O,3.5963941353600832
138851,                Treponema parvum,S,3.563094189662305
2630203,                unclassified Limnobacter,G1,3.5497742113831934
2732163,                  Limnobacter sp. SAORIC-580,S,3.5497742113831934
131079,              Limnobacter,G,3.5497742113831934
2653178,                unclassified Bosea,G1,3.469854341708525
1742989,                Glutamicibacter,G,3.443214385150302
388463,              Edaphobacter,G,3.436554396010746
2637509,                unclassified Edaphobacter,G1,3.436554396010746
2714935,                  Leucobacter viscericola,S,3.3965944611734122
84111,                Eggerthella,G,3.3899344720338567
1643824,              Atopobiaceae,F,3.376614493754745
305976,              Pusillimonas (ex Stolz et al. 2005),G,3.356634526336078
1625,                  Fructilactobacillus sanfranciscensis,S,3.343314548056967
2591463,                  Brevundimonas sp. M20,S,3.3433145480569664
36862,              Ideonella,G,3.270054667521854
36863,                Ideonella dechloratans,S,3.270054667521854
209,                Helicobacter,G,3.263394678382298
1847,                Pseudonocardia,G,3.2434147109636307
345632,                  Geobacter pickeringii,S,3.216774754405408
1607807,              Candidatus Methanoplasma,G,3.216774754405408
1577791,                Candidatus Methanoplasma termitum,S,3.216774754405408
2640016,                unclassified Pusillimonas,G1,3.216774754405408
2691358,              Thermoguttaceae,F,3.2101147652658524
1676125,                Thermogutta,G,3.2101147652658524
1331910,                  Thermogutta terrifontis,S,3.2101147652658524
995019,            Sutterellaceae,F,3.1834748087076292
90964,              Staphylococcaceae,F,3.176814819568074
1759059,                Candidatus Viadribacter manganicus,S,3.1568348521494065
2892997,              Candidatus Viadribacter,G,3.1568348521494065
2620896,                    unclassified Anaeromyxobacter,G1,3.030295058497848
1223802,                  Sulfuritalea hydrogenivorans sk43H,S1,2.9503751888231795
1391654,                    Labilithrix luteola,S,2.9503751888231795
748811,                Sulfuritalea hydrogenivorans,S,2.9503751888231795
1524216,                Labilitrichaceae,F,2.9503751888231795
1524217,                  Labilithrix,G,2.9503751888231795
1054211,              Sulfuritalea,G,2.9503751888231795
990721,                Christensenella,G,2.923735232264957
990719,              Christensenellaceae,F,2.923735232264957
194,                Campylobacter,G,2.8837752974276225
2686094,                Terricaulis silvestris,S,2.8837752974276225
2768684,              Terricaulis,G,2.8837752974276225
72294,              Campylobacteraceae,F,2.8837752974276225
33988,              Rickettsieae,F1,2.8837752974276225
85021,              Intrasporangiaceae,F,2.870455319148511
119042,            Hyphomicrobiales incertae sedis,O1,2.8304953843111766
47678,                    Bacteroides caccae,S,2.823835395171621
959,                Bdellovibrio bacteriovorus,S,2.8171754060320655
1706369,          Cellvibrionales,O,2.803855427752954
2705473,                      Algoriphagus sp. NBT04N3,S,2.7971954386133984
2684926,                unclassified Acidovorax,G1,2.783875460334287
1547,                  Erysipelatoclostridium ramosum,S,2.770555482055175
2676247,                  Aquirufa,G,2.743915525496953
136841,                Pseudomonas aeruginosa group,G1,2.7305955472178414
2211211,                Paraburkholderia dokdonella,S,2.7239355580782854
568386,            Sinobacteraceae,F,2.71727556893873
2707005,                  Paenibacillus lutimineralis,S,2.7106155797991742
2639665,                unclassified Halobacteriovorax,G1,2.7039555906596187
2109558,                  Halobacteriovorax sp. BALOs_7,S,2.7039555906596187
2528023,                  Urbifossiella limnaea,S,2.703955590659618
2807415,                Urbifossiella,G,2.703955590659618
302406,                Advenella mimigardefordensis,S,2.690635612380507
1624,                  Ligilactobacillus salivarius,S,2.690635612380507
1247726,                  Advenella mimigardefordensis DPN7,S1,2.690635612380507
2738413,                  Acidovorax sp. YS12,S,2.683975623240951
56112,                Dehalobacter,G,2.644015688403617
626937,                  Christensenella minuta,S,2.6306957101245056
1297617,                  Intestinimonas butyriciproducens,S,2.6107157427058385
1392389,                Intestinimonas,G,2.6107157427058385
651142,          Thaumarchaeota incertae sedis,P1,2.597395764426727
254247,                Aquicella siphonis,S,2.584075786147616
904,                Acidaminococcus,G,2.5640958187289487
128780,                Stenotrophomonas acidaminiphila,S,2.5640958187289487
204669,                  Candidatus Koribacter versatilis Ellin345,S1,2.5574358295893926
658061,              Candidatus Koribacter,G,2.5574358295893926
658062,                Candidatus Koribacter versatilis,S,2.5574358295893926
44746,            Holosporaceae,F,2.5374558621707255
86106,                endosymbiont of Acanthamoeba sp. UWC8,S,2.524135883891614
316,                    Pseudomonas stutzeri,S,2.524135883891614
204454,              unclassified Holosporaceae,F1,2.524135883891614
83676,              Nocardiopsaceae,F,2.5174758947520584
300,                  Pseudomonas mendocina,S,2.4908359381938356
410072,                  Coprococcus comes,S,2.4708559707751685
1570339,              Peptoniphilaceae,F,2.4508760033565014
768704,                    Desulfosporosinus meridiei DSM 13257,S1,2.4242360467982786
1912216,                Cutibacterium,G,2.4242360467982786
79209,                  Desulfosporosinus meridiei,S,2.4242360467982786
884684,                  Mageeibacillus indolicus,S,2.4175760576587226
1637257,                Mageeibacillus,G,2.4175760576587226
699246,                    Mageeibacillus indolicus UPII9-5,S1,2.4175760576587226
328813,                    Alistipes onderdonkii,S,2.3975960902400555
28200,                  Aliarcobacter skirrowii,S,2.3975960902400555
2728835,                  Luteolibacter luteus,S,2.3909361011005
926,                Thiomonas intermedia,S,2.3776161228213883
2527968,                  Aureliella helgolandensis,S,2.3509761662631656
2795605,                Aureliella,G,2.3509761662631656
780,                Rickettsia,G,2.317676220565387
574697,                  Butyricimonas,G,2.304356242286276
196821,                unclassified Pseudomonas,G1,2.29769625314672
2293317,                  Candidatus Syntrophocurvum alkaliphilum,S,2.2843762748676086
2293313,                Candidatus Syntrophocurvum,G,2.2843762748676086
641853,        Elusimicrobia,C,2.277716285728053
445932,                  Elusimicrobium minutum Pei191,S1,2.277716285728053
641854,          Elusimicrobiales,O,2.277716285728053
641876,            Elusimicrobiaceae,F,2.277716285728053
423605,                Elusimicrobium minutum,S,2.277716285728053
423604,              Elusimicrobium,G,2.277716285728053
2795778,                Caulifigura,G,2.237756350890719
2716226,                  Pusillimonas sp. DMV24BSW_D,S,2.237756350890719
2527983,                  Caulifigura coniformis,S,2.237756350890719
2822410,              Methylotuvimicrobium,G,2.2310963617511628
95641,                Methylotuvimicrobium buryatense,S,2.2310963617511628
191494,                Conexibacter,G,2.217776383472051
588673,            Solirubrobacterales,O,2.217776383472051
320583,              Conexibacteraceae,F,2.217776383472051
1763521,                Paludisphaera,G,2.20445640519294
1387353,                  Paludisphaera borealis,S,2.20445640519294
253238,                Ethanoligenens,G,2.20445640519294
253239,                  Ethanoligenens harbinense,S,2.20445640519294
2703788,                  Edaphobacter sp. 12200R-103,S,2.184476437774273
1909699,                  Desulfobulbus oligotrophicus,S,2.15783648121605
2892442,                  Pseudomonas sp. CIP-10,S,2.15783648121605
2823317,                    Phascolarctobacterium sp. Marseille-Q4147,S,2.1511764920764946
2639160,                  unclassified Phascolarctobacterium,G1,2.1511764920764946
1277350,                    Geobacter sp. DSM 9736,S,2.137856513797383
349161,                    Desulforamulus reducens MI-1,S1,2.1245365355182715
59610,                  Desulforamulus reducens,S,2.1245365355182715
2100208,            Caedimonadaceae,F,2.0978965789600488
1509244,                Candidatus Nucleicultrix amoebiphila,S,2.0978965789600488
1509243,              Candidatus Nucleicultrix,G,2.0978965789600488
1414854,                  Candidatus Nucleicultrix amoebiphila FS5,S1,2.0978965789600488
2013,                Nocardiopsis,G,2.0912365898204928
1515,                  Acetivibrio thermocellus,S,2.084576600680937
1505652,                Terrisporobacter,G,2.071256622401826
2633511,                  unclassified Terrisporobacter,G1,2.071256622401826
2813371,                    Terrisporobacter sp. MCA3,S,2.071256622401826
1769710,                Sellimonas,G,2.071256622401826
1653434,                  Sellimonas intestinalis,S,2.071256622401826
328812,                    Parabacteroides goldsteinii,S,2.0579366441227145
1853230,                Crocinitomicaceae,F,2.0579366441227145
178440,                Opitutus,G,2.0579366441227145
1232428,                  Megasphaera massiliensis,S,2.044616665843603
1522,                  [Clostridium] innocuum,S,2.0379566767040473
118126,                  Methanoculleus chikugoensis,S,2.0379566767040473
1082930,              Pelagibacterium,G,2.0246366984249358
531813,                Pelagibacterium halotolerans,S,2.0246366984249358
1632864,                    Planctomyces sp. SH-PL14,S,2.0046567310062686
2547394,                    Flavobacterium nackdongense,S,1.9913367527271573
55080,                Brevibacillus,G,1.9646967961689346
365349,                  Pelosinus fermentans,S,1.9580368070293788
1192197,                    Pelosinus fermentans JBW45,S1,1.9580368070293788
121719,                Pannonibacter phragmitetus,S,1.9247368613316
227873,              Pannonibacter,G,1.9247368613316
191495,                  Conexibacter woesei,S,1.911416883052489
469383,                    Conexibacter woesei DSM 14684,S1,1.911416883052489
2712222,                  Nordella sp. HKS 07,S,1.9047568939129331
2623691,                unclassified Nordella,G1,1.9047568939129331
169055,              Nordella,G,1.9047568939129331
2808923,            Fluviibacteraceae,F,1.8980969047733773
2808942,              Fluviibacter,G,1.8980969047733773
1751046,                Fluviibacter phosphoraccumulans,S,1.8980969047733773
196159,                unclassified Sphingomonas,G1,1.8914369156338218
2651578,                Thermanaerosceptrum,G,1.8914369156338215
1712410,                  Thermanaerosceptrum fracticalcis,S,1.8914369156338215
2527974,                  Tautonia plasticadhaerens,S,1.884776926494266
2680020,                Tautonia,G,1.884776926494266
59,              Vitreoscilla,G,1.8714569482151544
1301283,            Oscillatoriophycideae,P1,1.8647969590755988
861,                Fusobacterium ulcerans,S,1.8314970133778201
216816,                  Bifidobacterium longum,S,1.8181770350987088
2040,                Aeromicrobium,G,1.8115170459591532
45402,              Aquabacter,G,1.8048570568195974
191579,                    Fluviicola taffensis,S,1.8048570568195974
2663263,                unclassified Aquabacter,G1,1.8048570568195974
2820278,                  Aquabacter sp. L1I39,S,1.8048570568195974
755732,                      Fluviicola taffensis DSM 16823,S1,1.8048570568195974
332102,                  Fluviicola,G,1.8048570568195974
84996,            Rubrobacterales,O,1.7915370785404858
84995,          Rubrobacteria,C,1.7915370785404858
2906062,                Pseudomonas wenzhouensis,S,1.7848770894009303
35812,              Roseococcus,G,1.7782171002613745
2771361,                Roseococcus microcysteis,S,1.7782171002613745
33882,                Microbacterium,G,1.7648971219822631
44577,                Nitrosomonas ureae,S,1.7648971219822631
283168,                  Odoribacter,G,1.7182771980053733
28118,                    Odoribacter splanchnicus,S,1.7182771980053733
118884,          Gammaproteobacteria incertae sedis,C1,1.7116172088658177
215691,                Thermomonas brevis,S,1.7116172088658175
28056,              Micromonosporaceae,F,1.7049572197262617
85008,            Micromonosporales,O,1.7049572197262617
868131,                  Methanobacterium paludis,S,1.6982972305867061
1121448,                    Megalodesulfovibrio gigas DSM 1382 = ATCC 19364,S1,1.6982972305867061
879,                  Megalodesulfovibrio gigas,S,1.6982972305867061
2910978,                Megalodesulfovibrio,G,1.6982972305867061
2617991,                unclassified Magnetospirillum,G1,1.6916372414471503
1849015,                  Pseudoarcobacter acticola,S,1.6916372414471503
75385,                  Micropruina glycogenica,S,1.6916372414471503
2321113,                Pseudoarcobacter,G,1.6916372414471503
116071,                Micropruina,G,1.6916372414471503
1663591,                  Magnetospirillum sp. XM-1,S,1.6916372414471503
290317,                        Chlorobium phaeobacteroides DSM 266,S1,1.6849772523075945
1096,                      Chlorobium phaeobacteroides,S,1.6849772523075945
1448857,                  Campylobacter corcagiensis,S,1.678317263168039
1706371,            Cellvibrionaceae,F,1.678317263168039
40544,              Sutterella,G,1.6583372957493718
1826864,                Candidatus Nitrosocosmicus,G,1.6583372957493718
2594003,                Ferrovibrio terrae,S,1.6516773066098163
1231242,              Ferrovibrio,G,1.6516773066098163
2593645,                      unclassified Chryseobacterium,G1,1.6316973391911491
2545632,                  Rheinheimera sp. D18,S,1.6316973391911491
42255,                Rubrobacter,G,1.631697339191149
84997,              Rubrobacteraceae,F,1.631697339191149
2719313,                Enterocloster,G,1.631697339191149
622681,                Candidatus Planktophila,G,1.6183773609120375
2772226,            Sulfuricellaceae,F,1.611717371772482
1827195,              Caballeronia,G,1.6050573826329262
208479,                  Enterocloster bolteae,S,1.585077415214259
1150,              Oscillatoriales,O,1.585077415214259
39643,                  Sorangium,G,1.5584374586560361
56,                    Sorangium cellulosum,S,1.5584374586560361
2603322,              Vallitaleaceae,F,1.5517774695164803
46255,                Weissella,G,1.5451174803769248
2862745,              Pseudobdellovibrio,G,1.5317975020978134
1184267,                  Pseudobdellovibrio exovorus JSS,S1,1.5317975020978134
10,              Cellvibrio,G,1.5317975020978134
453816,                Pseudobdellovibrio exovorus,S,1.5317975020978134
1045317,                Sphingomonas lutea,S,1.5251375129582576
2807414,                Anatilimnocola,G,1.5251375129582576
2528021,                  Anatilimnocola aggregata,S,1.5251375129582576
33973,              Acidobacterium,G,1.5051575455395905
85151,                Aneurinibacillus group,F1,1.498497556400035
55079,                  Aneurinibacillus,G,1.498497556400035
44013,              Polynucleobacter,G,1.498497556400035
79328,                  Chitinophaga,G,1.4984975564000347
65551,                Meiothermus,G,1.4918375672604791
374,              Bradyrhizobium,G,1.4785175889813678
2644672,                  unclassified Methanosarcina,G1,1.471857599841812
1078904,            Candidatus Nitrosotalea,G,1.4518776324231448
1903276,              Candidatus Nitrosotalea okcheonensis,S,1.4518776324231448
54526,          Pelagibacterales,O,1.4119176975858105
246787,                    Bacteroides cellulosilyticus,S,1.3985977193066992
2854170,            Roseobacteraceae,F,1.3852777410275878
168470,              Laribacter,G,1.378617751888032
2448440,                  Sphingopyxis terrae subsp. terrae,S1,1.378617751888032
33052,                Sphingopyxis terrae,S,1.378617751888032
168471,                Laribacter hongkongensis,S,1.378617751888032
404405,                Azospira restricta,S,1.3652977736089205
329857,                Cohnella,G,1.3453178061902535
2039302,                Monoglobus,G,1.3453178061902533
1981510,                  Monoglobus pectinilyticus,S,1.3453178061902533
94,                Stella humosa,S,1.331997827911142
2093857,                  Dysosmobacter welbionis,S,1.331997827911142
2844601,            Stellaceae,F,1.331997827911142
93,              Stella,G,1.331997827911142
818,                    Bacteroides thetaiotaomicron,S,1.3253378387715864
712,            Pasteurellaceae,F,1.3253378387715864
563172,                    Ferruginibacter lapsinanis,S,1.3253378387715864
135625,          Pasteurellales,O,1.3253378387715864
2653203,                  Sphingomonas sp. CL5.1,S,1.3186778496320306
1736,                  Eubacterium limosum,S,1.3120178604924748
1069494,                Trueperella,G,1.2920378930738077
2173,                  Methanobrevibacter smithii,S,1.2920378930738077
2789216,                  Labrys sp. KNU-23,S,1.285377903934252
204476,              Labrys,G,1.285377903934252
2688601,                unclassified Labrys (in: Bacteria),G1,1.285377903934252
2735,                Verrucomicrobium,G,1.2787179147946963
120831,                  Dyadobacter,G,1.2720579256551408
1778653,              Sulfuriferula,G,1.2720579256551408
134550,            Candidatus Xiphinematobacter,G,1.265397936515585
2648876,              unclassified Candidatus Xiphinematobacter,G1,1.265397936515585
1704307,                Candidatus Xiphinematobacter sp. Idaho Grape,S,1.265397936515585
134549,          Spartobacteria,C,1.265397936515585
475087,                Methanosphaerula,G,1.2587379473760292
521011,                    Methanosphaerula palustris E1-9c,S1,1.2587379473760292
475088,                  Methanosphaerula palustris,S,1.2587379473760292
2005473,                Muribaculaceae,F,1.2520779582364734
105,                  Runella,G,1.2387579799573623
2609468,                    unclassified Sphingobacterium,G1,1.2387579799573623
40545,                Sutterella wadsworthensis,S,1.238757979957362
186650,              Microvirga,G,1.2187780125386949
1679002,              Candidatus Methylopumilus,G,1.2121180233991393
72763,                Tessaracoccus,G,1.212118023399139
329854,                    Bacteroides intestinalis,S,1.198798045120028
20,              Phenylobacterium,G,1.1854780668409166
1379270,                  Gemmatimonas phototrophica,S,1.1854780668409164
2592345,                      Olivibacter sp. LS-1,S,1.1854780668409162
2904687,                Desulforapulum,G,1.172158088561805
2296,                  Desulforapulum autotrophicum,S,1.172158088561805
177437,                    Desulforapulum autotrophicum HRM2,S1,1.172158088561805
57739,              Vogesella,G,1.1588381102826937
2684990,                unclassified Vogesella,G1,1.1588381102826937
2812024,              Syntrophotaleaceae,F,1.152178121143138
2812025,                Syntrophotalea,G,1.152178121143138
149698,                Massilia,G,1.145518132003582
32008,              Burkholderia,G,1.145518132003582
2611147,                unclassified Sphingobium,G1,1.1388581428640263
423349,                  Mucilaginibacter,G,1.1321981537244707
28116,                    Bacteroides ovatus,S,1.1321981537244707
1632780,              Phreatobacter,G,1.1321981537244707
2843305,            Phreatobacteraceae,F,1.1321981537244707
2624793,                unclassified Cellvibrio,G1,1.125538164584915
96773,                Thauera chlorobenzoica,S,1.1122181863058036
2626367,                  unclassified Miniimonas,G1,1.1122181863058036
2171623,                    Miniimonas sp. S16,S,1.1122181863058036
125316,              Beutenbergiaceae,F,1.1122181863058036
947525,                Miniimonas,G,1.1122181863058036
1386,                Bacillus,G,1.105558197166248
1940610,                Phreatobacter stygius,S,1.1055581971662478
1500254,                    Aneurinibacillus soli,S,1.1055581971662478
72276,            Ectothiorhodospiraceae,F,1.1055581971662478
469616,                  Fusobacterium mortiferum ATCC 9817,S1,1.0988982080266922
850,                Fusobacterium mortiferum,S,1.0988982080266922
2774189,                Brevundimonas pondensis,S,1.0988982080266922
754477,                Methylophaga frappieri,S,1.085578229747581
145357,              Dermacoccaceae,F,1.0722582514684693
